mes,localidad,upz,punto,direccion,jornada,#_actividades,participanteshombres,participantesmujeres,total
JUNIO,Santa Fe,Lourdes,PARQUE EL TRIUNFO (4697),CARRERA 12BISC # 14 - 15,Persona Mayor,3,0,33,33
JUNIO,Santa Fe,Lourdes,CDC LOURDES,CRA 2 # 4 - 10,Manzanas del Ciudado,6,0,16,16
JUNIO,Santa Fe,La Candelaria,CIOM SANTAFE (MANZANA CENTRO),CRA 6 # 14 - 98 PISO 4,Manzanas del Ciudado,2,2,34,36
JUNIO,Tunjuelito,Venecia,PARQUE METROPOLITANO EL TUNAL,CALLE 48 C SUR N 22D 81,Cross Hit,57,109,232,341
JUNIO,Tunjuelito,Venecia,PARQUE METROPOLITANO EL TUNAL,CALLE 48 C SUR N 22D 81,Recreovia Fin de Semana,18,62,292,354
JUNIO,Tunjuelito,Venecia,PARQUE METROPOLITANO EL TUNAL,CALLE 48 C SUR N 22D 81,Recreovia Entre Semana,6,2,14,16
JUNIO,Tunjuelito,Venecia,PARQUE METROPOLITANO EL TUNAL,CALLE 48 C SUR N 22D 81,Calistenia,6,12,37,49
JUNIO,Tunjuelito,Venecia,PARQUE URBANIZACION EL TUNAL II (ALHAMBRA),CALLE 48 C SUR N 22D 81; COSTADO ORIENTAL,Calistenia,9,15,28,43
JUNIO,Tunjuelito,Venecia,PARQUE URBANIZACION EL TUNAL II (ALHAMBRA),CALLE 48 C SUR N 22D 81; COSTADO ORIENTAL,Gimnasios Nocturnos,12,9,3,12
JUNIO,Tunjuelito,Venecia,URBANIZACIÓN EL TUNAL II - MINITUNAL,CALLE 51 SUR 51A SUR CON CARRERA 24D COSTADO SURORIENTAL,Recreovia Entre Semana,9,3,60,63
JUNIO,Tunjuelito,Tunjuelito,DESARROLLO SAN BENITO,CARRERA 19B CON CALLE 58 A SURCOSTADO NORTE,Persona Mayor,9,18,54,72
JUNIO,Tunjuelito,Venecia,URBANIZACION JAL FÁTIMA,CL 51 SUR 37 98,Persona Mayor,6,3,15,18
JUNIO,Tunjuelito,Venecia,EL TUNAL - CEFE,CALLE 48B SUR AV BOYACA,Recreovia Entre Semana,26,25,244,269
JUNIO,Tunjuelito,Venecia,EL TUNAL - CEFE,CALLE 48B SUR AV BOYACA,Gimnasios Nocturnos,12,3,12,15
JUNIO,Tunjuelito,Tunjuelito,CASA DE JUSTICIA TUNJUELITO MANZANAS DEL CUIDADO,CALLE 51 SUR #7-35,Manzanas del Ciudado,21,15,176,191
JUNIO,Tunjuelito,Tunjuelito,SALON COMUNAL ABRAHAM LINCOLN,CRA 7 A # 53- 23,Manzanas del Ciudado,12,30,118,148
JUNIO,Tunjuelito,Venecia,URBANIZACION JAL VENECIA,DIAGONAL 49 SUR N 53 B 02,Persona Mayor,10,28,235,263
JUNIO,Tunjuelito,Tunjuelito,URBANIZACIÓN SAN CARLOS,DG 54 SUR #23,Persona Mayor,6,0,87,87
JUNIO,Tunjuelito,Venecia,CASA DE LA CULTURA (MANZANAS DEL CUIDADO),Diag 52f  sur # 27 - 26,Manzanas del Ciudado,6,12,129,141
JUNIO,Tunjuelito,Venecia,NUEVO MUZU,CRA. 61B 52A SUR - 50,Persona Mayor,6,5,71,76
JUNIO,Usaquén,La Uribe,PARQUE SOTAVENTO,CALLE 161 # 54-56,Persona Mayor,15,15,420,435
